Nome: CAETITE
Codigo Estacao: 83339
Latitude: -14.07277777
Longitude: -42.48722221
Altitude: 876.29
Situacao: Fechada
Data Inicial: 1990-01-01
Data Final: 2019-07-31
Periodicidade da Medicao: Mensal

Data Medicao;EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);
2001-10-31;167,2;null;null;172,1;96,4;915,678495;28,019355;22,663226;18,083871;60,806452;11,6;3,94086;null;
2001-11-30;137,6;null;null;183,8;141,1;914,577778;28,706667;23,287333;18,93;68,325;9,5;2,795556;null;
2001-12-31;141,3;null;null;207,6;141,1;914,516129;27,896774;22,765161;18,641935;67,967742;10;3,653763;null;
2002-01-31;87,1;null;null;184,5;225,1;914,12043;27,232258;22,104516;18,793548;75,112903;9,6;3,236452;null;
2002-02-28;111,7;null;null;213,3;105,2;914,735714;28,035714;22,637143;18,832143;70,083333;8,1;3,29492;null;
2002-03-31;147,1;null;null;246,7;30,2;915,123656;28,277419;22,84129;18,548387;68,83871;10,5;4,551748;null;
2002-04-30;152,3;null;null;231,2;23,4;915,451111;28,236667;22,682069;18,896667;65,466667;8,3;4,19147;null;
2002-05-31;165,8;null;null;246,4;7,6;916,655914;27,454839;21,456774;16,774194;59,959677;8,3;4,109875;null;
2002-06-30;141,8;null;null;205,5;19;919,625843;24,92;20,051333;16,33;64,675;10,80324;5,081122;null;
2002-07-31;165,7;null;null;230,3;9,8;919,315054;25,954839;20,39871;16,022581;60,653226;9,5;4,312903;null;
2002-08-31;202,3;null;null;281,2;15,4;919,216304;26,506452;20,715484;15,822581;53,072581;14,3;5,545652;null;
2002-09-30;177,4;null;null;214,3;57,2;917,165556;27,703333;21,965333;17,353333;58;9,5;4,658427;null;
2002-10-31;245,3;null;null;297,4;6,5;915,612903;29,916129;23,530968;17,429032;44,282258;8,3;4,195604;null;
2002-11-30;177,9;null;null;248,8;79,1;915,453933;29,32;23,447333;18,372414;57,583333;10;4,065556;null;
2002-12-31;159,7;null;null;182,5;233;914,741935;29,858065;24,112903;19,080645;64,330645;8,8;3,125806;null;
2003-01-31;93,3;107,702661;107,702661;183,4;87,9;915,440217;28,4;23,152258;19,286667;74,387097;9,1;2,493548;null;
2003-02-28;null;100,495324;100,495324;253,5;9,6;915,05;29,460714;23,687857;19,1;57,723214;10,8;4,13625;null;
2003-03-31;170,2;162,007177;124,604676;231,8;115,5;915,16087;29,825806;23,992903;19,545161;60,887097;10;3,541304;null;
2003-04-30;146,3;94,076012;48,8;245,5;48,8;916,063333;28,736667;23,32;19,133333;62;9;3,73;null;
2003-05-31;142,6;82,215224;15,5;198,7;15,5;917,127957;27,623333;21,924667;17,690323;64,185484;10;4,229032;null;
2003-06-30;148,5;67,613405;5,4;242,3;5,4;918,266667;25,903333;20,462;15,893333;60,9;7,5;4,117778;null;
2003-07-31;166,7;61,601869;9,6;250,2;10,2;919,810753;25,112903;19,461935;14,712903;61,120968;11,6;5,136559;null;
2003-08-31;156,4;72,888061;8,7;214;8,7;919,082418;26,436667;20,710667;15,932258;60,379032;11,1;4,727957;null;
2003-09-30;208,4;null;null;253,9;19;917,602222;28,133333;22,095333;16,626667;53,075;10;5,42;null;
2003-10-31;236,3;null;null;272,6;2;915,563441;29,806452;23,561935;17,56129;48,08871;9,1;4,883871;null;
2003-11-30;194,5;null;null;232,6;89,3;914,282955;29,7;23,669333;18,536667;57,116667;10;4,068889;null;
2003-12-31;194,5;null;null;244,8;82,5;914,12043;30,619355;24,804516;19,645161;58,927419;9,8;3,265591;null;
2004-01-31;103,5;null;null;130,6;343,2;913,091398;26,583871;22,438065;19,322581;77,314516;6;3,248913;null;
2004-02-29;84,9;null;null;180,2;108,3;915,042529;27,096552;22,405517;19,044828;79,12069;8;2,648837;null;
2004-03-31;60,9;null;null;137,9;253,1;915,355914;25,470968;21,182581;18,432258;83,943548;6,6;2,910753;null;
2004-04-30;87,4;null;null;203,2;8,2;915,873333;26,206667;21,443333;18,236667;79,333333;8,3;3,541111;null;
2004-05-31;102,6;null;null;208,3;3,6;917,45914;25,716129;20,894194;17,580645;76,41129;10;3,866304;null;
2004-06-30;105,1;null;null;209,8;13,9;920,044444;24,056667;19,25;15,926667;74,55;9,1;4,676667;null;
2004-07-31;132,4;null;null;221,8;4,4;918,846237;23,803226;18,515484;14,703226;67,991935;11,3;4,730435;null;
2004-08-31;161;null;null;256,2;0;919,327957;26,364516;20,373548;15,629032;54,967742;10;4,077778;null;
2004-09-30;222,8;null;null;278,3;,8;917,621111;27,666667;21,55;15,746667;49,916667;9,3;4,888889;null;
2004-10-31;189,6;null;null;248,6;80,3;915,125806;29,26129;23,14;17,877419;58,314516;9,6;4,33871;null;
2004-11-30;158,7;null;null;212,4;202,2;914,423333;28,94;23,284;18,42;64,008333;9,5;4,3;null;
2004-12-31;119,2;null;null;237,7;86,1;914,416129;28,303226;22,956129;18,358065;69,419355;10;3,011968;null;
2005-01-31;91,4;null;null;199,6;240,6;913,73587;28,074194;23,037419;19,441935;75,120968;7,6;2,639785;null;
2005-02-28;76,3;null;null;185,6;155,5;914,15119;27,55;22,84;19,646429;79,607143;9,1;2,941667;null;
2005-03-31;85,1;null;null;204,1;106,7;915,293548;27,922581;22,979355;19,454839;76,048387;6,1;2,507609;null;
2005-04-30;111,1;null;null;203;11,7;916,226667;27,323333;22,38;18,71;72,4;7,8;4,103333;null;
2005-05-31;106,7;null;null;200,3;45;917,089247;26,212903;21,012903;17,23871;69,491935;9,1;4,12043;null;
2005-06-30;102,7;null;null;189,1;26,3;918,685556;24,843333;19,73;15,853333;71,625;8,8;5,032222;null;
2005-07-31;134,1;null;null;236,2;11,5;920,232258;24,748387;19,101935;14,925806;64,991935;8,8;4,393548;null;
2005-08-31;169,8;null;null;261;7,2;919,082796;26,393548;20,445161;15,690323;56,766129;8,1;4,969565;null;
2005-09-30;177,5;null;null;238,7;43,4;917,413333;28,626667;22,394;17,046667;56,4;8,5;4,505556;null;
2005-10-31;230,2;null;null;303;41,8;915,848387;30,667742;24,145806;17,732258;47,814516;9,5;4,265591;null;
2005-11-30;123,3;null;null;175,8;132,5;914,41;28,173333;22,829333;18,466667;67,158333;11;3,702349;null;
2005-12-31;118;null;null;176,5;68,3;914,198925;27,741935;22,647742;18,732258;70,129032;6,5;3,37896;null;
2006-01-31;177,6;null;null;257,7;1,4;915,055914;30,132258;23,730968;18,529032;57,104839;8,3;4,074194;null;
2006-02-28;139,1;null;null;242,2;120;913,761446;31,575;25,185;20,242857;61,383929;9,1;2,908333;null;
2006-03-31;97,2;null;null;153,9;217,5;914,734409;28,151613;22,970968;19,53871;78,258065;7,8;2,395699;null;
2006-04-30;68,5;null;null;186,2;115,9;914,98764;26,12;21,544;18,61;81,866667;8,3;3,311111;null;
2006-05-31;81;66,12298;66,12298;197,6;39,2;917,510753;24,674194;19,883871;16,445161;73,766129;8,3;3,108602;null;
2006-06-30;96,1;52,905965;32,57702;189,1;25,1;919,455556;23,223333;18,456667;14,82;70,9;9,1;4,494444;null;
2006-07-31;125,2;58,610038;3,7;237,3;3,7;919,613978;24,63871;18,935484;14,448387;61,193548;11,3;3,989247;null;
2006-08-31;174;74,589869;,3;280,7;,3;918,368817;26,745161;20,734839;15,793548;53,41129;10;4,566667;null;
2006-09-30;176,4;87,222513;8,6;220,9;8,6;917,263333;28,593333;22,084667;16,733333;57,408333;11,6;4,288889;null;
