Nome: SENHOR DO BONFIM
Codigo Estacao: 83088
Latitude: -10.443072
Longitude: -40.148244
Altitude: 532.09
Situacao: Desativada
Data Inicial: 1990-01-01
Data Final: 2011-07-31
Periodicidade da Medicao: Mensal

Data Medicao;EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);
2002-10-31;253,6;null;null;260,3;,7;952,350538;31,990323;25,550968;19,832258;48,008065;7;4,247312;null;
2002-11-30;222,8;null;null;231;19,2;951,885556;32,79;26,064667;20,283333;50,775;7;3,277778;null;
2002-12-31;206,8;null;null;193,4;101,7;951,191398;32,63871;26,630968;21,36129;52,580645;7;2,677419;null;
2003-01-31;200,2;158,294795;158,294795;267,8;77;950,922581;33,596774;27,219355;22,048387;53,41129;5;2,182796;null;
2003-02-28;169,1;126,073428;126,073428;216,4;51,9;951,486905;31,996429;26,139286;21,139286;57,392857;7;3,857143;null;
2003-03-31;182,8;171,833856;120,126572;200;94,3;950,967742;32,03871;26,347097;21,909677;60,282258;7;3,419355;null;
2003-04-30;176,2;131,68992;7,9;238,9;7,9;951,582222;32,03;26,364;21,73;63,333333;7;4,133333;null;
2003-05-31;88,8;93,362076;93,362076;131,7;93,9;953,122581;27,870968;23,270323;20,158065;83,024194;7;3,075269;null;
2003-06-30;77,4;73,909988;70,337924;152;69,8;954,354444;26,34;21,818667;18,916667;77,191667;7;4,211111;null;
2003-07-31;76,9;66,190438;66,190438;152,8;127,9;956,23871;25,019355;20,653548;17,596774;77,959677;7;3,860215;null;
2003-08-31;112,8;81,190079;81,190079;189,2;29,3;955,597849;27,548387;22,130323;18,480645;70,556452;7;3,655914;null;
2003-09-30;153,8;null;null;205,1;34;954,358889;29,24;23,256;18,433333;60,575;7;4,022222;null;
2003-10-31;227,1;null;null;217,3;1,3;952,409677;31,225806;24,825161;19,254839;53,201613;7;4,569892;null;
2003-11-30;145,8;null;null;196,5;157,4;951,176667;30,273333;24,584;19,953333;64,125;7;3,044444;null;
2003-12-31;216,7;null;null;232,8;,1;950,706667;32,676667;null;20,903226;50,5;7;2,744444;null;
2004-01-31;111,5;null;null;142,6;281,7;949,843011;29,812903;24,896129;21,216129;72,943548;5;2,053763;null;
2004-02-29;115,4;null;null;203,7;134,6;951,162069;30,07931;24,862069;20,927586;70,336207;5;2,137931;null;
2004-03-31;114,9;null;null;198,9;51,3;950,660215;30,283871;25,012903;21,174194;68,362903;5;2,354839;null;
