Nome: ITIRUCU (JAGUAQUARA)
Codigo Estacao: 83295
Latitude: -13.52777777
Longitude: -40.11972221
Altitude: 757.53
Situacao: Desativada
Data Inicial: 1990-01-01
Data Final: 2016-01-30
Periodicidade da Medicao: Mensal

Data Medicao;EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);
2008-10-31;115,4;85,60955;12,4;238,2;12,4;932,662903;28,754839;21,134194;16,103226;null;5;2,662903;null;
2008-11-30;134,2;96,312983;60;173,2;60;929,701667;29,403333;22,349333;17,756667;null;5,1;2,816667;null;
2008-12-31;64;93,719741;93,719741;118;120,4;928,85;27,670968;21,907742;18,041935;null;4,3;1,96129;null;
2009-01-31;75;101,147259;101,147259;169,3;112,2;929,901613;28,680645;22,405161;18,167742;null;3,6;2,06129;null;
2009-02-28;null;89,38032;42,66565;152,2;35,3;929,589286;29,135714;22,451429;18,253571;null;3,3;1,903591;null;
2009-03-31;95,7;109,329264;28,171385;207,4;22,2;928,77377;31,183871;23,707742;18,925806;null;3,6;2,027419;null;
2009-04-30;null;88,348452;88,348452;125;125,4;930,24;27,869231;22,2448;18,866667;null;3,3;1,643333;null;
2009-05-31;null;71,771795;63,255598;122,1;57,9;931,664516;24,996774;20,223226;16,974194;null;4,6;2,133871;null;
2009-06-30;35,4;61,738409;61,738409;144;69,6;933,235;24,146667;19,282;16,13;null;3,3;1,64;null;
2009-07-31;46,3;62,660361;57,038214;184,9;52;933,906452;24,367742;19,081935;15,564516;null;3,3;1,872581;null;
2009-08-31;58;62,641972;45,381581;173,6;36,3;933,840323;24,529032;18,956774;15,203226;null;4,6;2,201613;null;
2009-09-30;88;79,372767;32,088384;238;18,1;933,08;27,903333;21,041333;16,703333;null;4,3;2,653333;null;
2009-10-31;86,8;94,942358;94,942358;169,1;124;929,956452;27,96129;22,043226;18,396774;null;5;2,487097;null;
2009-11-30;111,5;96,249622;42,433655;209,5;17,6;929,815;29,533333;22,301333;17,586667;null;4,1;2,54;null;
2009-12-31;131,4;111,172088;41,273432;172,4;27,9;929,841935;30,548387;23,329677;18,7;null;4,1;2,603226;null;
2010-01-31;108,7;105,267221;55,608371;217,3;51,8;930,159677;29,580645;22,847742;18,480645;null;4,8;2,383871;null;
2010-02-28;100,6;99,587506;22,371281;173;27,5;930,210714;30,435714;23,551429;19,182143;null;3,8;2,241818;null;
2010-03-31;80;109,329264;109,329264;169,3;181,6;929,812903;29,516129;23,285806;19,416129;null;3;1,295161;null;
2010-04-30;43,5;83,923374;83,923374;152,8;106,6;930,701667;26,66;21,66;18,553333;null;4,3;1,711667;null;
2010-05-31;58,7;80,890623;65,056443;188,2;21,4;931,187097;26,890323;21,269677;17,925806;null;4,1;1,616129;null;
2010-06-30;60,5;60,304658;41,719981;163,8;26,2;934,066667;24,56;18,983333;15,29;null;5;2,231667;null;
2010-07-31;37,4;55,50242;55,50242;116,2;106,4;934,716129;22,712903;18,147742;15,267742;null;4,6;2,153226;null;
2010-08-31;55,2;55,412984;52,710517;155;41,5;934,9;23,390323;17,815484;14,13871;null;5;2,008065;null;
2010-09-30;71,6;63,332515;63,332515;164,8;65,1;933,633333;24,956667;18,941333;15,15;null;5;2,141667;null;
2010-10-31;null;90,165805;78,243361;166,1;55,3;930,466667;28,603571;21,843846;17,992593;null;8,74548;2,536027;null;
2010-11-30;95;95,278781;75,980764;147,8;59,7;929,151667;28,65;22,222667;18,373333;null;4,5;2,423333;null;
2010-12-31;null;null;null;null;null;null;null;null;null;null;null;null;null;
2011-01-31;81,2;97,118652;97,118652;166,9;120;928,713115;28,258065;22,094194;18,322581;null;4,3;2,093443;null;
2011-02-28;74,1;90,282904;51,620771;188,6;12;929,433929;29,764286;22,661429;18,517857;null;4,3;1,892857;null;
2011-03-31;91,8;103,184942;103,184942;178,9;105,6;928,698387;29,551613;23,165806;19,145161;null;4,8;2,156452;null;
2011-04-30;58,6;82,443829;82,443829;162,9;115,5;930,505;26,95;21,530667;18,303333;null;4,1;1,77;null;
2011-05-31;43,6;68,131291;65,253259;140,3;59,6;931,635484;24,345161;19,715484;16,76129;null;3,3;1,491935;null;
2011-06-30;50;59,896722;46,456792;152,4;30,3;932,981667;24,35;18,937333;15,44;null;5;1,816667;null;
2011-07-31;46,7;55,137926;55,137926;141,1;69,8;933,687097;23,422581;17,984516;14,532258;null;5;1,616129;null;
2011-08-31;63,2;62,220817;53,174987;180,9;41,8;933,804839;24,754839;18,771613;14,854839;null;4,3;1,980645;null;
2011-09-30;null;null;null;null;null;null;null;null;null;null;null;null;null;
2011-10-31;72,5;81,328866;80,6;null;81;930,42623;25,919355;20,416129;16,841935;null;4,1;2,337705;null;
2011-11-30;54;79,043783;72,8;76,6;73,7;930,356667;25,39;20,321333;16,996667;null;4,1;2,196859;null;
2011-12-31;85,9;95,953016;54,2;140,8;52,2;929,632258;28,019355;21,812903;17,8;null;4,6;2,25;null;
2012-01-31;109,6;99,378878;7,3;195,8;7,3;930,203226;28,774194;22,125161;17,870968;null;4,6;2,303226;null;
2012-02-29;90,5;88,224;45,2;173,9;45,2;930,198276;28,268966;21,838621;17,793103;null;4,6;2,146552;null;
2012-03-31;null;98,33907;13,3;218,4;13,5;930,680645;29,790323;22,566452;17,987097;null;4,5;2,167742;null;
2012-04-30;116,7;85,830751;23;216,4;23;930,641667;28,703333;21,927333;17,463333;null;3,8;1,911667;null;
2012-05-31;91,3;72,757155;62,7;148,1;62,7;932,462903;25,687097;20,305806;16,887097;null;4,3;1,816129;null;
2012-06-30;null;null;null;null;null;null;null;null;null;null;null;null;null;
2012-07-31;95,7;60,035408;36;195,7;35,4;934,165;24,206452;18,659333;14,93871;null;5;1,835;null;
2012-08-31;105,5;57,175094;57,175094;182,6;66,5;935,819355;23,448387;17,987742;14,316129;null;5,8;2,395161;null;
2012-09-30;147,9;74,715693;16,337794;207,5;11,1;934,54;26,186667;19,73;15,363333;null;5;2,523333;null;
2012-10-31;151,5;81,436769;29,303443;205,2;27;931,977419;27,387097;20,678065;16,567742;null;4,8;2,522581;null;
2012-11-30;124,3;94,69306;54,77068;101,3;59,9;929,241667;27,423333;22,114;18,65;null;4,1;2,275;null;
2012-12-31;203,6;110,414934;2,206922;256,2;,8;929,325806;30,580645;23,091613;18,232258;null;4,5;2,601613;null;
2013-01-31;141,7;108,714858;105,025748;183,4;105;930,16129;29,448387;23,129677;18,870968;null;4,3;2,116129;null;
2013-02-28;null;88,749226;77,969946;204,7;72,4;930,289286;28,842857;22,559286;18,707143;null;4,3;2,305357;null;
2013-03-31;159,6;104,404613;22,442363;234;22,1;930,318033;29,629032;23,260667;19,387097;null;4,3;1,945902;null;
2013-04-30;101,4;86,770229;33,610684;141,7;31,3;931,236667;27,023333;21,885333;18,417241;null;5;1,665;null;
2013-05-31;92,4;77,721747;37,252416;185;37,3;932,162903;26,425806;21,001935;17,458065;null;4,3;1,917742;null;
2013-06-30;null;null;null;null;null;null;null;null;null;null;null;null;null;
2013-07-31;67,7;60,724829;60,724829;153,2;67,3;934,44918;23,535484;18,84129;15,864516;null;4,5;1,888525;null;
2013-08-31;70,2;59,986334;59,986334;147,8;65,6;934,058065;23,451613;18,486452;15,33871;null;4,3;1,717742;null;
2013-09-30;76,1;68,237946;57,907909;180,4;56,2;933,558333;24,83;19,582667;15,996552;null;5;2,296667;null;
2013-10-31;135,6;85,845924;23,029753;184,6;36,6;932,248387;27,1;20,883226;16,954839;null;4,8;2,71129;null;
2013-11-30;140,1;99,492774;73,621824;195,9;71,9;929,92;28,26;21,831333;17,506667;null;5;2,741667;null;
2013-12-31;98,4;103,079509;103,079509;137,2;144,7;929,037097;28,009677;22,496774;18,864516;null;4,6;2,093548;null;
2014-01-31;103,4;95,486903;83,550497;186,5;74,3;931,022581;27,729032;21,765806;17,958065;null;4,3;1,909677;null;
2014-02-28;64,5;82,630398;82,630398;140,5;90,5;930,296429;27,003571;21,585714;17,789286;null;3,5;1,776786;null;
2014-03-31;74,6;92,695005;65,869196;170,7;50;930,680645;27,841935;22,030323;18,380645;null;3,5;1,614516;null;
2014-04-30;75,1;85,889289;85,889289;190,1;45,4;931,548333;27,916667;22,031333;18,243333;null;3,3;1,518333;null;
2014-05-31;67,1;74,429412;74,429412;161,9;78,6;931,824194;25,735484;20,485806;17,064516;null;5;1,704839;null;
2014-06-30;null;null;null;null;null;null;null;null;null;null;null;null;null;
2014-07-31;55,1;59,287386;59,287386;150,8;62,8;935,741935;23,529032;18,601935;15,332258;null;3,3;1,359677;null;
2014-08-31;50,7;57,82937;50,542961;172,9;30,1;934,9;23,677419;18,186452;14,490323;null;4,3;1,487097;null;
2014-09-30;94,4;66,688168;48,385721;174,2;27,7;933,608333;25,503333;19,409333;15,203333;null;5;2,113793;null;
2014-10-31;133,2;78,726373;33,045423;166;12,9;932,96129;26,729032;20,333548;16,296774;null;4,3;2,24918;null;
2014-11-30;93;92,722511;92,722511;116,5;165,1;930,431667;27,036667;21,319333;17,59;null;4,3;1,561667;null;
2014-12-31;91,6;93,099674;93,099674;102,3;170;930,691935;26,829032;21,512258;17,993548;null;5,8;1,940323;null;
2015-01-31;112,4;96,470788;94,86529;189,1;78,1;931,736667;28,041935;21,889677;17,629032;null;4,1;1,377419;null;
2015-02-28;89,7;86,097241;86,097241;147,4;185,6;930,953571;27,907143;22,046429;18,057143;null;3,8;1,533929;null;
2015-03-31;null;98,453453;91,923256;211,8;52;930,556667;29,07931;22,669677;18,612903;null;3,5;1,348387;null;
2015-04-30;88,1;90,343832;82,487048;157,4;69,9;931,423333;28,614286;22,534667;18,78;null;3,6;1,185;null;
2015-05-31;null;73,618639;70,264443;141,9;66,4;932,569492;25,003333;20,237419;17,058065;null;3,5;1,162903;null;
2015-06-30;37;59,83876;59,83876;99,8;107,8;934,350847;23,463333;19,072667;16,153333;null;4,3;1,281667;null;
2015-07-31;null;59,287386;59,287386;136,4;70,9;934,712903;23,635484;18,652258;15,464516;null;3,08664;1,2861;null;
2015-08-31;58,8;56,415646;56,415646;152,2;74,4;935,443548;23,464516;18,136774;14,43871;null;5,1;1,243781;null;
2015-09-30;114;72,198825;68,861154;252,3;44,1;932,985;27,35;20,070667;15,086667;null;4,2;1,948333;null;
2015-10-31;134,9;85,845924;58,973656;231,6;23,6;932,66129;28,193333;21,215484;16,458065;null;4,3;2,072581;null;
2015-11-30;155,8;104,49085;36,2169;246,4;11,6;929,752542;30,943333;23,144667;17,91;null;4,1;1,623333;null;
2015-12-31;181,5;112,544651;13,937649;268,2;3,2;931,470968;30,774194;23,274194;17,758065;null;4,1;1,854839;null;
2016-01-31;67,4;null;null;105,3;203,4;929,843333;28,007143;22,968571;19,553333;null;5,1;1,548333;null;

