Nome: CARINHANHA
Codigo Estacao: 83408
Latitude: -14.29749999
Longitude: -43.77138888
Altitude: 455.25
Situacao: Fechada
Data Inicial: 1990-01-01
Data Final: 2020-10-31
Periodicidade da Medicao: Mensal

Data Medicao;EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);
2004-10-31;352;null;null;285,4;70,3;959,598925;34,712903;27,870323;21,967742;46,951613;6,5;3,234409;null;
2004-11-30;272,1;null;null;238,9;31,7;959,065556;33,47;27,482667;22,373333;55,825;5,3;2,68;null;
2004-12-31;182,9;null;null;270,8;130,1;959,116129;33,212903;26,323226;21,087097;63,870968;5,3;2,083106;null;
2005-01-31;131,3;null;null;222,2;261;958,770968;32,083871;26,049677;21,880645;73,733871;5;2,145161;null;
2005-02-28;98,3;null;null;212,9;190,8;959,027381;31,585714;25,822857;21,746429;75,232143;5;2,046429;null;
2005-03-31;95,6;null;null;234,4;113,8;960,307527;31,5;25,823871;21,925806;77,379032;4,5;1,65914;null;
2005-04-30;163,2;null;null;237,7;29,9;961,05;32,866667;26,266667;21,144828;67,35;5;2,073333;null;
2005-05-31;171,7;null;null;256,6;15,8;962,246237;31,4;24,592903;18,874194;64,201613;5;2,174194;null;
2005-06-30;199,1;null;null;265,2;0;963,942222;30,996667;23,541333;16,87;60,441667;5,3;2,378889;null;
2005-07-31;243;null;null;307,2;0;965,398925;30,883871;23,131613;15,612903;52,919355;5,3;2,629032;null;
2005-08-31;296,1;null;null;317,5;0;964,076344;32,541935;24,762581;17,135484;49,362903;6,3;2,870968;null;
2005-09-30;324,8;null;null;259,5;22;961,944444;34,046667;26,994667;20,593333;50,308333;7,6;3,228889;null;
2005-10-31;414,7;null;null;321,3;17,3;960,031183;36,248387;28,89871;21,8;42,064516;6,6;2,992473;null;
2005-11-30;202,1;null;null;184,9;197,9;959,017045;32,866667;26,612143;21,771429;64,223214;5,5;2,286209;null;
2005-12-31;119,7;null;null;199,4;273,4;958,944565;30,387097;25,239355;21,290323;75,758065;5;1,885567;null;
2006-01-31;187,6;null;null;313;9,5;959,529348;32,713793;26,568;20,624138;64,375;5,5;2,13913;null;
2006-02-28;null;null;null;237,3;42,3;958,52619;34,425;27,700714;22,303704;64,303571;5;1,842857;null;
2006-03-31;104,4;null;null;210,9;148,1;959,703333;31,32069;26,018621;21,708;75,827586;5,5;null;null;
2006-04-30;87,7;null;null;244;80;960,225556;30,41;24,633333;20,673333;78,1;null;null;null;
2006-05-31;150,8;113,587971;11,3;258,8;11,3;962,868817;30,748387;23,32129;17,180645;65,258065;null;null;null;
2006-06-30;198,9;69,72015;0;275,8;0;964,914444;29,85;22,122667;15,496667;59,2;null;null;null;
2006-07-31;227,1;102,643993;0;286,3;0;965,049462;30,555172;22,420645;14,880645;52,709677;null;null;null;
2006-08-31;285;106,666273;5,4;328;0;963,327957;32,696774;24,703871;17,525806;49,274194;null;null;null;
2006-09-30;280;166,165128;44,8;267;45,1;962,33;33,523333;26,27;20,136667;52,841667;null;null;null;
2006-10-31;221,8;207,676577;110,6;204,3;110,6;959,829032;32,251613;26,655484;22,032258;64,290323;6,6;2,375269;null;
2006-11-30;109,8;137,54977;137,54977;204,3;188,3;959,387778;30,53;25,111034;21,096667;77,808333;5,1;2,038202;null;
2006-12-31;125,8;166,577252;144,45023;225,8;93,7;960,03871;32,119355;26,033548;21,267742;70,604839;8,3;1,986022;null;
2007-01-31;199,1;173,554093;48;256,2;48;959,441935;34,632258;27,723226;22,319355;62,758065;6,5;2,191461;null;
2007-02-28;87,7;124,757495;124,757495;182,4;427,1;960,359524;30,182143;25,115;21,617857;79,098214;4,8;1,879762;null;
2007-03-31;186,6;134,104548;105;316,8;5;960,748387;32,435484;26,087097;20,806452;65,967742;5;2,236559;null;
2007-04-30;180,3;164,823099;2,8;264,9;2,8;960,886207;33,203571;26,375714;20,492857;61,580357;5,3;1,975281;null;
2007-05-31;213,1;148,91152;0;314,7;0;961,818478;33,073333;25,280667;18,213333;55,666667;5,6;2,035484;null;
2007-06-30;219,9;82,781026;0;299,3;0;964,432222;31,196667;23,346;16,126667;54,066667;5,8;2,33;null;
2007-07-31;244,8;84,85866;0;291,2;0;964,018478;31,373333;23,313103;15,683333;50,183333;6;2,410143;null;
